"","sub_region_1","sub_region_2","2020-02-15","2020-02-16","2020-02-17","2020-02-18","2020-02-19","2020-02-20","2020-02-21","2020-02-22","2020-02-23","2020-02-24","2020-02-25","2020-02-26","2020-02-27","2020-02-28","2020-02-29","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2020-06-01","2020-06-02","2020-06-03","2020-06-04","2020-06-05","2020-06-06","2020-06-07","2020-06-08","2020-06-09","2020-06-10","2020-06-11","2020-06-12","2020-06-13","2020-06-14","2020-06-15","2020-06-16","2020-06-17","2020-06-18","2020-06-19","2020-06-20","2020-06-21","2020-06-22","2020-06-23"
"2314","Texas","Delta County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","Texas","Denton County",1,5,4,-2,-3,0,2,1,-1,-1,-1,4,6,8,7,8,4,4,-5,8,7,6,3,3,6,12,28,28,12,4,19,15,12,8,12,-2,-14,-5,-1,-5,-15,-17,-22,-27,-28,-15,-11,-13,-18,-29,-31,-22,-16,-13,-12,-10,-22,-35,-20,-19,-10,-10,-15,-17,-22,-19,-13,-13,-7,-9,-10,-15,-13,-10,-7,-4,-4,-7,-9,-9,-4,-2,-1,0,6,-1,-10,-9,-3,-3,-5,-23,-5,-5,-2,1,4,6,-2,-8,-16,-3,0,2,1,-2,-5,-4,-1,4,5,2,-1,-6,-5,-2,1,4,2,-1,-5,-3,0,2,4,1,3,-12,-8,-10
"2316","Texas","DeWitt County",-4,4,-1,-5,-10,-6,-9,-12,-6,-1,-7,1,-1,1,-1,-1,0,-3,-2,2,2,-4,4,4,-2,1,12,18,4,5,5,0,-7,-6,-12,-21,-18,-9,-22,-16,-14,-18,-24,-22,-15,-17,-13,-23,-17,-30,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2317","Texas","Dimmit County",-3,-1,-4,0,-5,7,-1,-5,2,0,-2,1,7,6,1,6,-5,3,11,8,8,1,3,7,3,7,23,27,10,24,16,9,28,26,7,-11,-9,-9,-5,-2,0,-8,-15,-17,-13,-9,-6,-3,-11,-24,-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2318","Texas","Donley County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2319","Texas","Duval County",-7,3,-3,-8,7,-5,1,-4,7,3,-2,12,8,8,7,8,0,9,10,7,-3,-10,13,-8,-6,3,15,18,10,17,11,8,17,8,-4,-25,-10,-7,-15,-8,-13,-23,-31,-28,-16,-17,-12,-8,-19,-38,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2320","Texas","Eastland County",15,4,5,-5,-3,-1,12,9,6,3,1,8,6,20,21,21,7,3,1,16,17,18,14,8,6,14,29,26,20,19,7,4,18,16,15,10,5,-3,-7,-1,1,-1,-1,-15,-15,-14,-2,-5,-9,-14,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2321","Texas","Ector County",-4,1,0,-2,-8,-2,-2,-1,1,1,-3,3,6,5,5,7,5,5,0,8,2,1,-3,1,3,6,18,18,14,8,18,14,15,22,19,-1,-7,-2,-5,-4,-3,-6,-9,-5,-12,-12,-16,-7,-12,-19,-16,-16,-15,-16,-9,-13,-9,-40,-16,-18,-12,-9,-16,-16,-19,-14,-13,-11,-6,-9,-11,-16,-10,-9,-9,-5,-5,-8,-14,-7,-8,-8,-3,-5,2,-4,-17,-7,-10,-4,-12,-4,-10,-8,-5,-3,1,-5,-11,-17,-17,-10,-9,-5,-9,-9,-15,-12,-10,-8,-4,-8,-10,-13,-10,-7,-8,-3,-7,-8,-12,-8,-6,-8,-6,-9,-8,-11,-14,-10
"2322","Texas","El Paso County",3,4,1,0,0,-1,-1,3,-2,2,1,5,5,7,7,8,7,2,9,8,7,9,1,9,8,11,24,36,22,13,20,18,13,15,16,4,-6,-4,25,-25,-20,-22,-18,-25,-20,-14,-11,-11,-7,-17,-23,-19,-15,-16,-14,-13,-14,-39,-23,-16,-13,-14,-13,-16,-21,-18,-17,-12,-12,-9,-11,-18,-13,-9,-9,-4,-1,-3,-10,-7,-2,-3,-1,2,10,2,-12,-4,-4,-5,-1,-2,-9,-8,-3,-2,-2,3,0,-6,-10,-4,-4,-3,1,-2,-9,-6,-3,0,-3,-2,-2,-9,-9,-5,-5,-5,-1,-3,-10,-8,-4,-2,-2,2,5,-2,-12,-6
"2323","Texas","Ellis County",0,1,1,-2,-5,-2,1,1,-4,-2,-1,1,-3,-2,-3,-4,-2,5,-1,4,5,4,-2,-1,2,8,24,41,20,12,28,26,24,20,26,12,1,1,-2,6,-12,-6,-12,-18,-20,-8,-1,-6,-2,-12,-17,-14,-9,-7,-5,6,-3,-41,-13,-15,-2,-8,-12,-16,-25,-17,-16,-15,-11,-7,-11,-18,-13,-10,-7,-5,-2,-8,-17,-11,-6,-4,-3,-1,8,0,-12,-11,-4,-6,-3,-22,-8,-7,-2,7,7,11,9,-5,-12,0,6,5,7,7,1,4,4,13,7,11,9,2,-1,3,9,8,10,8,3,0,4,11,7,13,13,4,-4,-5
"2324","Texas","Erath County",2,5,-3,-9,-2,-2,-1,-7,-12,0,-1,5,5,5,5,-7,3,5,-5,2,5,-3,-17,-5,0,6,12,17,11,-2,7,9,7,10,6,-8,-13,-10,-10,3,-17,-19,-31,-32,-20,-15,-10,-9,-12,-26,-34,NA,NA,NA,NA,NA,NA,-59,-20,-14,NA,NA,-15,-22,-28,-16,NA,NA,NA,-9,-14,-26,-11,NA,NA,NA,3,2,NA,-7,NA,NA,NA,-2,4,NA,-11,NA,NA,2,-4,-11,-5,-10,-2,-6,-1,1,-1,-8,-15,-7,-1,-1,-1,-3,-4,-8,-8,3,-4,-5,-5,-2,-5,-6,2,2,3,3,0,2,0,3,6,4,7,0,-3,-7
"2325","Texas","Falls County",-2,4,1,-4,-5,-5,7,-2,2,12,8,12,12,18,15,17,13,12,2,8,16,17,15,11,11,26,35,36,28,25,23,19,26,21,2,3,0,7,7,1,-1,-2,-5,-13,-7,-7,13,-2,-4,-13,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326","Texas","Fannin County",6,4,4,1,6,6,2,3,5,-1,1,14,9,12,11,11,4,8,3,2,1,12,3,-7,2,5,17,17,17,15,24,25,29,20,23,21,-3,4,-2,10,8,-3,3,-2,-10,4,21,1,3,3,-2,NA,NA,NA,NA,NA,NA,-30,-9,-10,NA,4,NA,-9,-23,-7,-3,NA,0,NA,10,-6,NA,-2,NA,NA,NA,7,-5,-1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2327","Texas","Fayette County",8,4,8,1,-2,-3,-2,-1,0,6,7,12,2,10,1,9,4,14,-2,7,5,13,19,5,11,19,23,32,17,19,13,15,15,11,-9,-8,-14,-5,1,-6,-10,-15,-24,-25,-16,-3,-3,-15,-25,-39,-31,NA,NA,NA,NA,-25,-24,NA,NA,NA,NA,NA,-19,-25,NA,NA,NA,NA,NA,-18,-17,NA,NA,NA,NA,NA,-11,-10,NA,NA,NA,NA,NA,-4,NA,NA,NA,NA,NA,NA,-9,-17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2328","Texas","Floyd County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2329","Texas","Fort Bend County",1,-2,5,0,4,-4,-2,0,-1,-3,1,6,6,8,6,6,10,12,12,16,9,8,0,6,6,26,51,47,14,0,22,21,22,19,17,-4,-14,-2,14,-13,-14,-14,-21,-26,-17,-12,-7,-10,-12,-25,-25,-18,-16,-12,-10,-12,-13,-47,-17,-16,-8,-11,-16,-19,-29,-17,-15,-11,-11,-12,-18,-20,-15,-16,-10,-5,-6,-9,-18,-9,-5,0,-2,0,11,4,-9,-6,0,-2,-12,-3,-13,-6,-3,2,0,1,-1,-14,-4,-4,-4,1,-1,-4,-15,0,0,3,3,1,-3,-9,-4,-4,2,2,1,-2,-10,-2,0,4,3,1,2,-8,-14,0
"2330","Texas","Franklin County",3,2,-5,0,4,11,-3,3,4,-4,11,17,-5,8,2,8,-2,4,10,5,14,6,6,4,5,19,31,27,8,14,5,16,31,9,19,11,6,-7,9,4,5,-5,-11,4,-19,2,10,-5,-2,-8,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331","Texas","Freestone County",8,9,0,-10,-5,2,-3,-1,0,0,4,7,2,7,13,6,6,9,-1,4,7,10,6,5,1,14,19,32,28,20,34,23,27,35,20,14,5,16,13,5,0,7,-4,-4,-9,-6,11,0,7,-1,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","Texas","Frio County",3,-4,0,-1,-5,0,-5,-3,3,-2,2,-2,-2,-6,-1,9,2,6,5,-3,-3,4,-4,0,12,10,16,32,15,22,25,23,31,23,17,-7,-10,-6,-3,-10,-12,-9,-18,-22,-22,-12,-11,-16,-19,-30,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333","Texas","Gaines County",6,5,1,-4,-3,0,6,0,-9,4,0,7,1,7,6,8,1,-1,4,5,6,6,5,7,6,5,13,23,16,2,16,16,16,26,22,3,2,0,-7,4,-5,-3,-5,-8,-8,-8,-2,-3,-1,-3,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334","Texas","Galveston County",16,8,1,3,2,-3,3,15,6,-4,5,6,6,7,15,10,7,11,3,8,7,13,16,7,13,26,44,42,29,24,24,27,24,24,19,6,-4,0,12,-12,-10,-12,-14,-15,-16,-7,-5,-8,-7,-19,-16,-16,-10,-9,-6,-4,-2,-33,-13,-8,-4,-6,-9,-9,-18,-9,-5,-8,-1,-2,4,5,-6,-6,-5,6,8,26,21,2,8,9,11,7,34,34,4,8,10,9,-2,14,17,6,12,11,14,17,40,32,17,9,4,4,12,29,16,9,14,14,15,15,36,24,3,11,11,16,16,35,30,10,16,15,15,18,30,22,-7,9
"2335","Texas","Garza County",-15,0,-15,-19,-12,-14,-14,-22,0,-28,-12,-14,-12,-21,-10,-2,-20,-14,-14,-8,-8,-1,8,-18,-2,16,12,7,46,27,-14,2,4,5,-12,-13,-5,-20,-9,-12,-12,-26,-24,-13,-28,-28,-12,-25,-29,-27,-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","Texas","Gillespie County",16,10,13,-4,-1,3,7,2,1,-8,-9,8,1,3,1,3,7,6,-8,12,4,4,10,22,22,45,54,39,28,27,25,15,19,33,-5,-23,-27,-15,-23,-5,-18,-26,-38,-25,-33,-28,-14,-16,-41,-46,-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21,-34,NA,NA,NA,NA,NA,-23,-21,NA,NA,NA,NA,NA,-13,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","Texas","Goliad County",NA,NA,NA,NA,NA,NA,-9,NA,NA,NA,NA,NA,NA,-4,NA,NA,NA,NA,NA,-22,-11,-12,NA,NA,NA,NA,NA,-4,NA,NA,NA,NA,NA,NA,-29,-21,NA,NA,NA,-33,-40,-36,-38,NA,NA,NA,-28,-28,-33,-43,-54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338","Texas","Gonzales County",-6,-7,-7,-12,-7,-10,-13,-10,-9,-7,-9,-7,-2,-9,-4,4,-1,-3,-3,-3,1,-5,-4,0,-9,1,16,19,10,3,14,10,7,13,-5,-15,-9,-4,-1,-9,-6,-8,-15,-13,-9,-14,-15,-7,-15,-27,-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2339","Texas","Gray County",1,12,10,-5,-5,-3,9,-3,6,4,-5,17,21,26,2,25,7,9,4,4,16,1,0,6,9,8,17,30,10,5,13,14,29,38,19,-6,-7,-5,-7,-3,1,-4,-14,-10,-7,-10,3,-11,-14,-26,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2340","Texas","Grayson County",3,3,1,-2,5,1,0,0,2,-1,3,8,9,8,8,12,8,13,9,16,6,4,3,4,8,12,25,19,17,14,23,25,25,22,12,5,-4,-1,2,1,3,-7,-8,-9,-16,-3,4,0,-6,-12,-14,-10,-6,-1,1,-2,-11,-20,-6,-3,10,9,-6,-3,-6,-7,1,-1,7,1,5,6,0,5,14,15,10,12,11,7,19,13,9,5,15,20,2,-4,9,9,-1,-11,8,2,6,6,8,1,2,-2,-16,2,5,4,0,0,3,1,4,9,6,4,4,5,2,2,9,8,1,3,6,-2,3,9,8,1,3,-3,-5,-5
"2341","Texas","Gregg County",1,0,-5,-4,-4,1,-1,-3,-4,-1,1,9,8,6,7,11,4,10,2,11,4,3,5,0,8,13,16,23,11,8,15,15,16,19,13,5,-4,-5,-3,5,5,-17,-25,-21,-23,-10,-2,-4,-5,-15,-15,-12,-11,-6,-6,-9,-11,-33,-8,-6,4,-4,-9,-8,-22,-10,-6,-14,-2,-7,-7,-8,-8,-7,3,2,1,0,0,-1,4,9,4,2,15,14,-3,4,5,3,0,-3,-1,-2,3,4,2,2,0,-5,-15,2,3,0,0,-1,1,0,2,8,0,-1,-3,0,-3,0,7,3,1,0,3,-3,1,5,1,4,7,3,-7,-5
"2342","Texas","Grimes County",-12,-7,-7,-10,-8,-10,-8,-3,-6,-6,0,-2,7,8,-1,7,0,11,1,8,3,0,2,-1,5,18,26,37,10,11,11,17,20,13,7,-4,-17,-7,2,11,4,-2,-7,-3,-8,6,14,-1,-2,-15,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2343","Texas","Guadalupe County",2,3,2,-2,-5,-5,-2,0,2,3,1,4,4,5,4,8,6,7,2,3,5,2,2,3,5,7,19,32,14,11,19,13,16,17,10,-4,-9,-2,-1,-9,-12,-12,-18,-24,-15,-8,-7,-12,-13,-32,-24,-17,-13,-13,-14,-11,-12,-48,-14,-13,-8,-10,-11,-18,-22,-12,-11,-12,-6,-8,-12,-16,-9,-7,-5,-3,0,-5,-11,-5,-2,1,1,1,11,3,-7,-11,0,0,-2,-4,-7,-7,0,3,1,5,2,-1,-11,0,1,1,4,0,-4,-3,-1,1,4,4,4,1,-1,-1,6,6,6,6,3,0,2,5,3,6,9,5,-2,-3
"2344","Texas","Hale County",2,10,-1,2,-2,-6,-2,4,4,-5,-7,4,9,14,20,13,8,7,3,6,5,13,4,4,5,9,24,16,16,3,10,8,19,22,11,2,-10,-1,-5,-8,-4,-9,-12,-13,-8,1,-12,-7,-8,-14,-18,-11,-5,-6,-5,-2,12,-40,-10,-15,3,-1,-2,-4,-5,-9,-7,-4,0,3,6,-1,-1,3,4,8,8,11,11,4,8,6,6,3,30,27,2,2,3,5,-2,16,11,4,3,9,10,8,16,12,-6,9,2,4,0,12,15,4,9,3,-1,4,19,11,1,1,5,3,5,14,8,4,10,2,5,0,20,16,-2,3
"2345","Texas","Hall County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2346","Texas","Hamilton County",5,9,14,-4,-3,-8,-3,3,3,7,-7,9,2,5,3,5,3,-2,-3,-2,8,14,16,2,13,27,16,19,17,17,8,0,19,-1,-15,-10,-21,-1,-8,-4,-8,-22,-20,-32,-23,-10,1,-18,-29,-30,-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2347","Texas","Hardeman County",10,-6,2,-6,NA,-4,-18,-6,-14,-14,-10,NA,6,7,2,18,2,0,NA,10,19,NA,22,14,16,NA,29,40,29,NA,22,16,NA,10,5,13,4,4,6,NA,-2,-14,-6,-24,-8,-2,NA,-4,-16,-12,-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348","Texas","Hardin County",5,4,-1,5,-1,-3,1,1,1,-2,7,10,5,7,10,12,8,14,2,9,3,12,12,13,11,16,28,39,31,31,44,43,33,36,30,22,10,17,11,9,-3,9,-15,-13,-2,-1,2,-1,0,-7,-10,-5,-4,-1,-2,-3,5,-49,-3,-8,-2,-7,-9,-8,-19,-4,-4,-9,-6,-8,-2,-8,3,-13,-2,2,5,1,-6,6,3,5,2,-1,14,20,-1,3,2,-7,-4,-3,-1,-2,-3,3,3,2,6,0,-11,0,-1,0,1,4,3,7,0,3,1,-3,6,2,-4,0,3,0,-2,3,4,0,3,3,-3,-1,3,3,-11,-5
